Fields,BoundingBox,X,Y,left,top,right,bottom,id
769,"[-93.1722021808951,44.9940898359409;-93.1721271808951,44.9940968359409]","[-93.1722021808951,-93.1721271808951,-93.1721271808951,-93.1722021808951,-93.1722021808951,NaN]","[44.9940968359409,44.9940968359409,44.9940898359409,44.9940898359409,44.9940968359409,NaN]",-93.17219804,44.99409882,-93.17212304,44.99409182,785
770,"[-93.1721996639212,44.9940822629548;-93.1721246639212,44.9940892629548]","[-93.1721996639212,-93.1721246639212,-93.1721246639212,-93.1721996639212,-93.1721996639212,NaN]","[44.9940892629548,44.9940892629548,44.9940822629548,44.9940822629548,44.9940892629548,NaN]",-93.17219804,44.99409182,-93.17212304,44.99408482,786
771,"[-93.1721945201309,44.9940751278867;-93.1721195201309,44.9940821278867]","[-93.1721945201309,-93.1721195201309,-93.1721195201309,-93.1721945201309,-93.1721945201309,NaN]","[44.9940821278867,44.9940821278867,44.9940751278867,44.9940751278867,44.9940821278867,NaN]",-93.17219804,44.99408482,-93.17212304,44.99407782,787
772,"[-93.1721938626047,44.9940680257489;-93.1721188626047,44.9940750257489]","[-93.1721938626047,-93.1721188626047,-93.1721188626047,-93.1721938626047,-93.1721938626047,NaN]","[44.9940750257489,44.9940750257489,44.9940680257489,44.9940680257489,44.9940750257489,NaN]",-93.17219804,44.99407782,-93.17212304,44.99407082,788
773,"[-93.1721975751366,44.9940610508352;-93.1721225751366,44.9940680508352]","[-93.1721975751366,-93.1721225751366,-93.1721225751366,-93.1721975751366,-93.1721975751366,NaN]","[44.9940680508352,44.9940680508352,44.9940610508352,44.9940610508352,44.9940680508352,NaN]",-93.17219804,44.99407082,-93.17212304,44.99406382,789
774,"[-93.1721978688698,44.9940539459670;-93.1721228688698,44.9940609459670]","[-93.1721978688698,-93.1721228688698,-93.1721228688698,-93.1721978688698,-93.1721978688698,NaN]","[44.9940609459670,44.9940609459670,44.9940539459670,44.9940539459670,44.9940609459670,NaN]",-93.17219804,44.99406382,-93.17212304,44.99405682,790
775,"[-93.1721922400388,44.9940467214350;-93.1721172400388,44.9940537214350]","[-93.1721922400388,-93.1721172400388,-93.1721172400388,-93.1721922400388,-93.1721922400388,NaN]","[44.9940537214350,44.9940537214350,44.9940467214350,44.9940467214350,44.9940537214350,NaN]",-93.17219804,44.99405682,-93.17212304,44.99404982,791
776,"[-93.1721913835540,44.9940394062173;-93.1721163835540,44.9940464062173]","[-93.1721913835540,-93.1721163835540,-93.1721163835540,-93.1721913835540,-93.1721913835540,NaN]","[44.9940464062173,44.9940464062173,44.9940394062173,44.9940394062173,44.9940464062173,NaN]",-93.17219804,44.99404982,-93.17212304,44.99404282,792
777,"[-93.1721999410833,44.9940318131235;-93.1721249410833,44.9940388131235]","[-93.1721999410833,-93.1721249410833,-93.1721249410833,-93.1721999410833,-93.1721999410833,NaN]","[44.9940388131235,44.9940388131235,44.9940318131235,44.9940318131235,44.9940388131235,NaN]",-93.17219804,44.99404282,-93.17212304,44.99403582,793
778,"[-93.1721977577633,44.9940246742995;-93.1721227577633,44.9940316742995]","[-93.1721977577633,-93.1721227577633,-93.1721227577633,-93.1721977577633,-93.1721977577633,NaN]","[44.9940316742995,44.9940316742995,44.9940246742995,44.9940246742995,44.9940316742995,NaN]",-93.17219804,44.99403582,-93.17212304,44.99402882,794
779,"[-93.1721957885925,44.9940175482604;-93.1721207885925,44.9940245482604]","[-93.1721957885925,-93.1721207885925,-93.1721207885925,-93.1721957885925,-93.1721957885925,NaN]","[44.9940245482604,44.9940245482604,44.9940175482604,44.9940175482604,44.9940245482604,NaN]",-93.17219804,44.99402882,-93.17212304,44.99402182,795
780,"[-93.1721928680690,44.9940106727312;-93.1721178680690,44.9940176727312]","[-93.1721928680690,-93.1721178680690,-93.1721178680690,-93.1721928680690,-93.1721928680690,NaN]","[44.9940176727312,44.9940176727312,44.9940106727312,44.9940106727312,44.9940176727312,NaN]",-93.17219804,44.99402182,-93.17212304,44.99401482,796
781,"[-93.1722021055166,44.9940036634809;-93.1721271055166,44.9940106634809]","[-93.1722021055166,-93.1721271055166,-93.1721271055166,-93.1722021055166,-93.1722021055166,NaN]","[44.9940106634809,44.9940106634809,44.9940036634809,44.9940036634809,44.9940106634809,NaN]",-93.17219804,44.99401482,-93.17212304,44.99400782,797
782,"[-93.1721986910576,44.9939966901730;-93.1721236910576,44.9940036901730]","[-93.1721986910576,-93.1721236910576,-93.1721236910576,-93.1721986910576,-93.1721986910576,NaN]","[44.9940036901730,44.9940036901730,44.9939966901730,44.9939966901730,44.9940036901730,NaN]",-93.17219804,44.99400782,-93.17212304,44.99400082,798
783,"[-93.1721968618020,44.9939900953181;-93.1721218618020,44.9939970953181]","[-93.1721968618020,-93.1721218618020,-93.1721218618020,-93.1721968618020,-93.1721968618020,NaN]","[44.9939970953181,44.9939970953181,44.9939900953181,44.9939900953181,44.9939970953181,NaN]",-93.17219804,44.99400082,-93.17212304,44.99399382,799
784,"[-93.1721934539628,44.9939836270903;-93.1721184539628,44.9939906270903]","[-93.1721934539628,-93.1721184539628,-93.1721184539628,-93.1721934539628,-93.1721934539628,NaN]","[44.9939906270903,44.9939906270903,44.9939836270903,44.9939836270903,44.9939906270903,NaN]",-93.17219804,44.99399382,-93.17212304,44.99398682,800
785,"[-93.1721941473207,44.9939766020309;-93.1721191473207,44.9939836020309]","[-93.1721941473207,-93.1721191473207,-93.1721191473207,-93.1721941473207,-93.1721941473207,NaN]","[44.9939836020309,44.9939836020309,44.9939766020309,44.9939766020309,44.9939836020309,NaN]",-93.17219804,44.99398682,-93.17212304,44.99397982,801
786,"[-93.1721945348335,44.9939697285932;-93.1721195348335,44.9939767285932]","[-93.1721945348335,-93.1721195348335,-93.1721195348335,-93.1721945348335,-93.1721945348335,NaN]","[44.9939767285932,44.9939767285932,44.9939697285932,44.9939697285932,44.9939767285932,NaN]",-93.17219804,44.99397982,-93.17212304,44.99397282,802
787,"[-93.1721923757700,44.9939619362851;-93.1721173757700,44.9939689362851]","[-93.1721923757700,-93.1721173757700,-93.1721173757700,-93.1721923757700,-93.1721923757700,NaN]","[44.9939689362851,44.9939689362851,44.9939619362851,44.9939619362851,44.9939689362851,NaN]",-93.17219804,44.99397282,-93.17212304,44.99396582,803
788,"[-93.1721950197619,44.9939546176438;-93.1721200197620,44.9939616176438]","[-93.1721950197619,-93.1721200197620,-93.1721200197620,-93.1721950197619,-93.1721950197619,NaN]","[44.9939616176438,44.9939616176438,44.9939546176438,44.9939546176438,44.9939616176438,NaN]",-93.17219804,44.99396582,-93.17212304,44.99395882,804
789,"[-93.1721989648234,44.9939474795724;-93.1721239648234,44.9939544795724]","[-93.1721989648234,-93.1721239648234,-93.1721239648234,-93.1721989648234,-93.1721989648234,NaN]","[44.9939544795724,44.9939544795724,44.9939474795724,44.9939474795724,44.9939544795724,NaN]",-93.17219804,44.99395882,-93.17212304,44.99395182,805
790,"[-93.1721970065680,44.9939410297876;-93.1721220065680,44.9939480297876]","[-93.1721970065680,-93.1721220065680,-93.1721220065680,-93.1721970065680,-93.1721970065680,NaN]","[44.9939480297876,44.9939480297876,44.9939410297876,44.9939410297876,44.9939480297876,NaN]",-93.17219804,44.99395182,-93.17212304,44.99394482,806
791,"[-93.1721929865795,44.9939346710021;-93.1721179865795,44.9939416710021]","[-93.1721929865795,-93.1721179865795,-93.1721179865795,-93.1721929865795,-93.1721929865795,NaN]","[44.9939416710021,44.9939416710021,44.9939346710021,44.9939346710021,44.9939416710021,NaN]",-93.17219804,44.99394482,-93.17212304,44.99393782,807
792,"[-93.1721906953727,44.9939277184190;-93.1721156953727,44.9939347184190]","[-93.1721906953727,-93.1721156953727,-93.1721156953727,-93.1721906953727,-93.1721906953727,NaN]","[44.9939347184190,44.9939347184190,44.9939277184190,44.9939277184190,44.9939347184190,NaN]",-93.17219804,44.99393782,-93.17212304,44.99393082,808
793,"[-93.1721940650869,44.9939202805724;-93.1721190650869,44.9939272805724]","[-93.1721940650869,-93.1721190650869,-93.1721190650869,-93.1721940650869,-93.1721940650869,NaN]","[44.9939272805724,44.9939272805724,44.9939202805724,44.9939202805724,44.9939272805724,NaN]",-93.17219804,44.99393082,-93.17212304,44.99392382,809
794,"[-93.1721945285359,44.9939129505263;-93.1721195285359,44.9939199505263]","[-93.1721945285359,-93.1721195285359,-93.1721195285359,-93.1721945285359,-93.1721945285359,NaN]","[44.9939199505263,44.9939199505263,44.9939129505263,44.9939129505263,44.9939199505263,NaN]",-93.17219804,44.99392382,-93.17212304,44.99391682,810
795,"[-93.1721914644642,44.9939056163366;-93.1721164644642,44.9939126163366]","[-93.1721914644642,-93.1721164644642,-93.1721164644642,-93.1721914644642,-93.1721914644642,NaN]","[44.9939126163366,44.9939126163366,44.9939056163366,44.9939056163366,44.9939126163366,NaN]",-93.17219804,44.99391682,-93.17212304,44.99390982,811
796,"[-93.1721908170911,44.9938984114910;-93.1721158170911,44.9939054114910]","[-93.1721908170911,-93.1721158170911,-93.1721158170911,-93.1721908170911,-93.1721908170911,NaN]","[44.9939054114910,44.9939054114910,44.9938984114910,44.9938984114910,44.9939054114910,NaN]",-93.17219804,44.99390982,-93.17212304,44.99390282,812
797,"[-93.1721987669120,44.9938912805011;-93.1721237669120,44.9938982805011]","[-93.1721987669120,-93.1721237669120,-93.1721237669120,-93.1721987669120,-93.1721987669120,NaN]","[44.9938982805011,44.9938982805011,44.9938912805011,44.9938912805011,44.9938982805011,NaN]",-93.17219804,44.99390282,-93.17212304,44.99389582,813
798,"[-93.1721976061563,44.9938842543308;-93.1721226061563,44.9938912543308]","[-93.1721976061563,-93.1721226061563,-93.1721226061563,-93.1721976061563,-93.1721976061563,NaN]","[44.9938912543308,44.9938912543308,44.9938842543308,44.9938842543308,44.9938912543308,NaN]",-93.17219804,44.99389582,-93.17212304,44.99388882,814
799,"[-93.1721913949152,44.9938774483195;-93.1721163949152,44.9938844483195]","[-93.1721913949152,-93.1721163949152,-93.1721163949152,-93.1721913949152,-93.1721913949152,NaN]","[44.9938844483195,44.9938844483195,44.9938774483195,44.9938774483195,44.9938844483195,NaN]",-93.17219804,44.99388882,-93.17212304,44.99388182,815
800,"[-93.1721872868143,44.9938700388810;-93.1721122868143,44.9938770388810]","[-93.1721872868143,-93.1721122868143,-93.1721122868143,-93.1721872868143,-93.1721872868143,NaN]","[44.9938770388810,44.9938770388810,44.9938700388810,44.9938700388810,44.9938770388810,NaN]",-93.17219804,44.99388182,-93.17212304,44.99387482,816
801,"[-93.1721945188585,44.9938621793213;-93.1721195188585,44.9938691793213]","[-93.1721945188585,-93.1721195188585,-93.1721195188585,-93.1721945188585,-93.1721945188585,NaN]","[44.9938691793213,44.9938691793213,44.9938621793213,44.9938621793213,44.9938691793213,NaN]",-93.17219804,44.99387482,-93.17212304,44.99386782,817
802,"[-93.1721952573318,44.9938548717926;-93.1721202573318,44.9938618717926]","[-93.1721952573318,-93.1721202573318,-93.1721202573318,-93.1721952573318,-93.1721952573318,NaN]","[44.9938618717926,44.9938618717926,44.9938548717926,44.9938548717926,44.9938618717926,NaN]",-93.17219804,44.99386782,-93.17212304,44.99386082,818
803,"[-93.1721885285511,44.9938477202778;-93.1721135285511,44.9938547202778]","[-93.1721885285511,-93.1721135285511,-93.1721135285511,-93.1721885285511,-93.1721885285511,NaN]","[44.9938547202778,44.9938547202778,44.9938477202778,44.9938477202778,44.9938547202778,NaN]",-93.17219804,44.99386082,-93.17212304,44.99385382,819
804,"[-93.1721882512027,44.9938411121966;-93.1721132512027,44.9938481121966]","[-93.1721882512027,-93.1721132512027,-93.1721132512027,-93.1721882512027,-93.1721882512027,NaN]","[44.9938481121966,44.9938481121966,44.9938411121966,44.9938411121966,44.9938481121966,NaN]",-93.17219804,44.99385382,-93.17212304,44.99384682,820
805,"[-93.1721959375115,44.9938339479158;-93.1721209375115,44.9938409479158]","[-93.1721959375115,-93.1721209375115,-93.1721209375115,-93.1721959375115,-93.1721959375115,NaN]","[44.9938409479158,44.9938409479158,44.9938339479158,44.9938339479158,44.9938409479158,NaN]",-93.17219804,44.99384682,-93.17212304,44.99383982,821
806,"[-93.1721946446386,44.9938268258729;-93.1721196446386,44.9938338258729]","[-93.1721946446386,-93.1721196446386,-93.1721196446386,-93.1721946446386,-93.1721946446386,NaN]","[44.9938338258729,44.9938338258729,44.9938268258729,44.9938268258729,44.9938338258729,NaN]",-93.17219804,44.99383982,-93.17212304,44.99383282,822
807,"[-93.1721862355541,44.9938196766469;-93.1721112355541,44.9938266766469]","[-93.1721862355541,-93.1721112355541,-93.1721112355541,-93.1721862355541,-93.1721862355541,NaN]","[44.9938266766469,44.9938266766469,44.9938196766469,44.9938196766469,44.9938266766469,NaN]",-93.17219804,44.99383282,-93.17212304,44.99382582,823
808,"[-93.1721866034265,44.9938126697456;-93.1721116034265,44.9938196697456]","[-93.1721866034265,-93.1721116034265,-93.1721116034265,-93.1721866034265,-93.1721866034265,NaN]","[44.9938196697456,44.9938196697456,44.9938126697456,44.9938126697456,44.9938196697456,NaN]",-93.17219804,44.99382582,-93.17212304,44.99381882,824
809,"[-93.1721954199388,44.9938056865520;-93.1721204199388,44.9938126865520]","[-93.1721954199388,-93.1721204199388,-93.1721204199388,-93.1721954199388,-93.1721954199388,NaN]","[44.9938126865520,44.9938126865520,44.9938056865520,44.9938056865520,44.9938126865520,NaN]",-93.17219804,44.99381882,-93.17212304,44.99381182,825
810,"[-93.1721949487318,44.9937988011851;-93.1721199487318,44.9938058011851]","[-93.1721949487318,-93.1721199487318,-93.1721199487318,-93.1721949487318,-93.1721949487318,NaN]","[44.9938058011851,44.9938058011851,44.9937988011851,44.9937988011851,44.9938058011851,NaN]",-93.17219804,44.99381182,-93.17212304,44.99380482,826
811,"[-93.1721900940251,44.9937923355768;-93.1721150940251,44.9937993355768]","[-93.1721900940251,-93.1721150940251,-93.1721150940251,-93.1721900940251,-93.1721900940251,NaN]","[44.9937993355768,44.9937993355768,44.9937923355768,44.9937923355768,44.9937993355768,NaN]",-93.17219804,44.99380482,-93.17212304,44.99379782,827
812,"[-93.1721892277314,44.9937853273946;-93.1721142277314,44.9937923273946]","[-93.1721892277314,-93.1721142277314,-93.1721142277314,-93.1721892277314,-93.1721892277314,NaN]","[44.9937923273946,44.9937923273946,44.9937853273946,44.9937853273946,44.9937923273946,NaN]",-93.17219804,44.99379782,-93.17212304,44.99379082,828
813,"[-93.1721972874067,44.9937779827590;-93.1721222874067,44.9937849827590]","[-93.1721972874067,-93.1721222874067,-93.1721222874067,-93.1721972874067,-93.1721972874067,NaN]","[44.9937849827590,44.9937849827590,44.9937779827590,44.9937779827590,44.9937849827590,NaN]",-93.17219804,44.99379082,-93.17212304,44.99378382,829
814,"[-93.1721967898134,44.9937712345519;-93.1721217898134,44.9937782345519]","[-93.1721967898134,-93.1721217898134,-93.1721217898134,-93.1721967898134,-93.1721967898134,NaN]","[44.9937782345519,44.9937782345519,44.9937712345519,44.9937712345519,44.9937782345519,NaN]",-93.17219804,44.99378382,-93.17212304,44.99377682,830
815,"[-93.1721918461755,44.9937646005206;-93.1721168461755,44.9937716005206]","[-93.1721918461755,-93.1721168461755,-93.1721168461755,-93.1721918461755,-93.1721918461755,NaN]","[44.9937716005206,44.9937716005206,44.9937646005206,44.9937646005206,44.9937716005206,NaN]",-93.17219804,44.99377682,-93.17212304,44.99376982,831
816,"[-93.1721900088279,44.9937582631416;-93.1721150088279,44.9937652631416]","[-93.1721900088279,-93.1721150088279,-93.1721150088279,-93.1721900088279,-93.1721900088279,NaN]","[44.9937652631416,44.9937652631416,44.9937582631416,44.9937582631416,44.9937652631416,NaN]",-93.17219804,44.99376982,-93.17212304,44.99376282,832
817,"[-93.1721259231013,44.9940901424785;-93.1720509231013,44.9940971424784]","[-93.1721259231013,-93.1720509231013,-93.1720509231013,-93.1721259231013,-93.1721259231013,NaN]","[44.9940971424784,44.9940971424784,44.9940901424785,44.9940901424785,44.9940971424784,NaN]",-93.17212304,44.99409882,-93.17204804,44.99409182,834
818,"[-93.1721249301447,44.9940831634082;-93.1720499301447,44.9940901634082]","[-93.1721249301447,-93.1720499301447,-93.1720499301447,-93.1721249301447,-93.1721249301447,NaN]","[44.9940901634082,44.9940901634082,44.9940831634082,44.9940831634082,44.9940901634082,NaN]",-93.17212304,44.99409182,-93.17204804,44.99408482,835
819,"[-93.1721207682035,44.9940759573601;-93.1720457682035,44.9940829573601]","[-93.1721207682035,-93.1720457682035,-93.1720457682035,-93.1721207682035,-93.1721207682035,NaN]","[44.9940829573601,44.9940829573601,44.9940759573601,44.9940759573601,44.9940829573601,NaN]",-93.17212304,44.99408482,-93.17204804,44.99407782,836
820,"[-93.1721207286967,44.9940686839549;-93.1720457286967,44.9940756839549]","[-93.1721207286967,-93.1720457286967,-93.1720457286967,-93.1721207286967,-93.1721207286967,NaN]","[44.9940756839549,44.9940756839549,44.9940686839549,44.9940686839549,44.9940756839549,NaN]",-93.17212304,44.99407782,-93.17204804,44.99407082,837
821,"[-93.1721216116296,44.9940612122449;-93.1720466116296,44.9940682122449]","[-93.1721216116296,-93.1720466116296,-93.1720466116296,-93.1721216116296,-93.1721216116296,NaN]","[44.9940682122449,44.9940682122449,44.9940612122449,44.9940612122449,44.9940682122449,NaN]",-93.17212304,44.99407082,-93.17204804,44.99406382,838
822,"[-93.1721229741203,44.9940542466670;-93.1720479741203,44.9940612466670]","[-93.1721229741203,-93.1720479741203,-93.1720479741203,-93.1721229741203,-93.1721229741203,NaN]","[44.9940612466670,44.9940612466670,44.9940542466670,44.9940542466670,44.9940612466670,NaN]",-93.17212304,44.99406382,-93.17204804,44.99405682,839
823,"[-93.1721174520223,44.9940470711698;-93.1720424520223,44.9940540711698]","[-93.1721174520223,-93.1720424520223,-93.1720424520223,-93.1721174520223,-93.1721174520223,NaN]","[44.9940540711698,44.9940540711698,44.9940470711698,44.9940470711698,44.9940540711698,NaN]",-93.17212304,44.99405682,-93.17204804,44.99404982,840
824,"[-93.1721168325156,44.9940401388640;-93.1720418325156,44.9940471388640]","[-93.1721168325156,-93.1720418325156,-93.1720418325156,-93.1721168325156,-93.1721168325156,NaN]","[44.9940471388640,44.9940471388640,44.9940401388640,44.9940401388640,44.9940471388640,NaN]",-93.17212304,44.99404982,-93.17204804,44.99404282,841
825,"[-93.1721229807481,44.9940330369302;-93.1720479807481,44.9940400369302]","[-93.1721229807481,-93.1720479807481,-93.1720479807481,-93.1721229807481,-93.1721229807481,NaN]","[44.9940400369302,44.9940400369302,44.9940330369302,44.9940330369302,44.9940400369302,NaN]",-93.17212304,44.99404282,-93.17204804,44.99403582,842
826,"[-93.1721229404957,44.9940260662892;-93.1720479404957,44.9940330662892]","[-93.1721229404957,-93.1720479404957,-93.1720479404957,-93.1721229404957,-93.1721229404957,NaN]","[44.9940330662892,44.9940330662892,44.9940260662892,44.9940260662892,44.9940330662892,NaN]",-93.17212304,44.99403582,-93.17204804,44.99402882,843
827,"[-93.1721217227942,44.9940190531913;-93.1720467227942,44.9940260531913]","[-93.1721217227942,-93.1720467227942,-93.1720467227942,-93.1721217227942,-93.1721217227942,NaN]","[44.9940260531913,44.9940260531913,44.9940190531913,44.9940190531913,44.9940260531913,NaN]",-93.17212304,44.99402882,-93.17204804,44.99402182,844
828,"[-93.1721142109077,44.9940112333131;-93.1720392109077,44.9940182333131]","[-93.1721142109077,-93.1720392109077,-93.1720392109077,-93.1721142109077,-93.1721142109077,NaN]","[44.9940182333131,44.9940182333131,44.9940112333131,44.9940112333131,44.9940182333131,NaN]",-93.17212304,44.99402182,-93.17204804,44.99401482,845
829,"[-93.1721207566694,44.9940039692633;-93.1720457566694,44.9940109692633]","[-93.1721207566694,-93.1720457566694,-93.1720457566694,-93.1721207566694,-93.1721207566694,NaN]","[44.9940109692633,44.9940109692633,44.9940039692633,44.9940039692633,44.9940109692633,NaN]",-93.17212304,44.99401482,-93.17204804,44.99400782,846
830,"[-93.1721224526801,44.9939968119915;-93.1720474526802,44.9940038119915]","[-93.1721224526801,-93.1720474526802,-93.1720474526802,-93.1721224526801,-93.1721224526801,NaN]","[44.9940038119915,44.9940038119915,44.9939968119915,44.9939968119915,44.9940038119915,NaN]",-93.17212304,44.99400782,-93.17204804,44.99400082,847
831,"[-93.1721199998193,44.9939902951559;-93.1720449998193,44.9939972951558]","[-93.1721199998193,-93.1720449998193,-93.1720449998193,-93.1721199998193,-93.1721199998193,NaN]","[44.9939972951558,44.9939972951558,44.9939902951559,44.9939902951559,44.9939972951558,NaN]",-93.17212304,44.99400082,-93.17204804,44.99399382,848
832,"[-93.1721185059855,44.9939832437837;-93.1720435059855,44.9939902437837]","[-93.1721185059855,-93.1720435059855,-93.1720435059855,-93.1721185059855,-93.1721185059855,NaN]","[44.9939902437837,44.9939902437837,44.9939832437837,44.9939832437837,44.9939902437837,NaN]",-93.17212304,44.99399382,-93.17204804,44.99398682,849
833,"[-93.1721218578013,44.9939765207378;-93.1720468578013,44.9939835207378]","[-93.1721218578013,-93.1720468578013,-93.1720468578013,-93.1721218578013,-93.1721218578013,NaN]","[44.9939835207378,44.9939835207378,44.9939765207378,44.9939765207378,44.9939835207378,NaN]",-93.17212304,44.99398682,-93.17204804,44.99397982,850
834,"[-93.1721208847573,44.9939701689582;-93.1720458847573,44.9939771689582]","[-93.1721208847573,-93.1720458847573,-93.1720458847573,-93.1721208847573,-93.1721208847573,NaN]","[44.9939771689582,44.9939771689582,44.9939701689582,44.9939701689582,44.9939771689582,NaN]",-93.17212304,44.99397982,-93.17204804,44.99397282,851
835,"[-93.1721178203997,44.9939630163774;-93.1720428203997,44.9939700163774]","[-93.1721178203997,-93.1720428203997,-93.1720428203997,-93.1721178203997,-93.1721178203997,NaN]","[44.9939700163774,44.9939700163774,44.9939630163774,44.9939630163774,44.9939700163774,NaN]",-93.17212304,44.99397282,-93.17204804,44.99396582,852
836,"[-93.1721161920365,44.9939560712435;-93.1720411920365,44.9939630712435]","[-93.1721161920365,-93.1720411920365,-93.1720411920365,-93.1721161920365,-93.1721161920365,NaN]","[44.9939630712435,44.9939630712435,44.9939560712435,44.9939560712435,44.9939630712435,NaN]",-93.17212304,44.99396582,-93.17204804,44.99395882,853
837,"[-93.1721215665707,44.9939483310834;-93.1720465665707,44.9939553310834]","[-93.1721215665707,-93.1720465665707,-93.1720465665707,-93.1721215665707,-93.1721215665707,NaN]","[44.9939553310834,44.9939553310834,44.9939483310834,44.9939483310834,44.9939553310834,NaN]",-93.17212304,44.99395882,-93.17204804,44.99395182,854
838,"[-93.1721215259922,44.9939407191481;-93.1720465259922,44.9939477191481]","[-93.1721215259922,-93.1720465259922,-93.1720465259922,-93.1721215259922,-93.1721215259922,NaN]","[44.9939477191481,44.9939477191481,44.9939407191481,44.9939407191481,44.9939477191481,NaN]",-93.17212304,44.99395182,-93.17204804,44.99394482,855
839,"[-93.1721172541057,44.9939336835258;-93.1720422541057,44.9939406835258]","[-93.1721172541057,-93.1720422541057,-93.1720422541057,-93.1721172541057,-93.1721172541057,NaN]","[44.9939406835258,44.9939406835258,44.9939336835258,44.9939336835258,44.9939406835258,NaN]",-93.17212304,44.99394482,-93.17204804,44.99393782,856
840,"[-93.1721154563520,44.9939265622857;-93.1720404563520,44.9939335622857]","[-93.1721154563520,-93.1720404563520,-93.1720404563520,-93.1721154563520,-93.1721154563520,NaN]","[44.9939335622857,44.9939335622857,44.9939265622857,44.9939265622857,44.9939335622857,NaN]",-93.17212304,44.99393782,-93.17204804,44.99393082,857
841,"[-93.1721210793383,44.9939195378204;-93.1720460793383,44.9939265378204]","[-93.1721210793383,-93.1720460793383,-93.1720460793383,-93.1721210793383,-93.1721210793383,NaN]","[44.9939265378204,44.9939265378204,44.9939195378204,44.9939195378204,44.9939265378204,NaN]",-93.17212304,44.99393082,-93.17204804,44.99392382,858
842,"[-93.1721215535283,44.9939123729116;-93.1720465535283,44.9939193729116]","[-93.1721215535283,-93.1720465535283,-93.1720465535283,-93.1721215535283,-93.1721215535283,NaN]","[44.9939193729116,44.9939193729116,44.9939123729116,44.9939123729116,44.9939193729116,NaN]",-93.17212304,44.99392382,-93.17204804,44.99391682,859
843,"[-93.1721174021350,44.9939049864712;-93.1720424021350,44.9939119864712]","[-93.1721174021350,-93.1720424021350,-93.1720424021350,-93.1721174021350,-93.1721174021350,NaN]","[44.9939119864712,44.9939119864712,44.9939049864712,44.9939049864712,44.9939119864712,NaN]",-93.17212304,44.99391682,-93.17204804,44.99390982,860
844,"[-93.1721158121121,44.9938980222093;-93.1720408121121,44.9939050222093]","[-93.1721158121121,-93.1720408121121,-93.1720408121121,-93.1721158121121,-93.1721158121121,NaN]","[44.9939050222093,44.9939050222093,44.9938980222093,44.9938980222093,44.9939050222093,NaN]",-93.17212304,44.99390982,-93.17204804,44.99390282,861
845,"[-93.1721242950888,44.9938909626488;-93.1720492950888,44.9938979626488]","[-93.1721242950888,-93.1720492950888,-93.1720492950888,-93.1721242950888,-93.1721242950888,NaN]","[44.9938979626488,44.9938979626488,44.9938909626488,44.9938909626488,44.9938979626488,NaN]",-93.17212304,44.99390282,-93.17204804,44.99389582,862
846,"[-93.1721221089876,44.9938840945406;-93.1720471089876,44.9938910945406]","[-93.1721221089876,-93.1720471089876,-93.1720471089876,-93.1721221089876,-93.1721221089876,NaN]","[44.9938910945406,44.9938910945406,44.9938840945406,44.9938840945406,44.9938910945406,NaN]",-93.17212304,44.99389582,-93.17204804,44.99388882,863
847,"[-93.1721174868951,44.9938771652442;-93.1720424868951,44.9938841652442]","[-93.1721174868951,-93.1720424868951,-93.1720424868951,-93.1721174868951,-93.1721174868951,NaN]","[44.9938841652442,44.9938841652442,44.9938771652442,44.9938771652442,44.9938841652442,NaN]",-93.17212304,44.99388882,-93.17204804,44.99388182,864
848,"[-93.1721128517613,44.9938700626263;-93.1720378517613,44.9938770626263]","[-93.1721128517613,-93.1720378517613,-93.1720378517613,-93.1721128517613,-93.1721128517613,NaN]","[44.9938770626263,44.9938770626263,44.9938700626263,44.9938700626263,44.9938770626263,NaN]",-93.17212304,44.99388182,-93.17204804,44.99387482,865
849,"[-93.1721211371722,44.9938629290369;-93.1720461371722,44.9938699290369]","[-93.1721211371722,-93.1720461371722,-93.1720461371722,-93.1721211371722,-93.1721211371722,NaN]","[44.9938699290369,44.9938699290369,44.9938629290369,44.9938629290369,44.9938699290369,NaN]",-93.17212304,44.99387482,-93.17204804,44.99386782,866
850,"[-93.1721221789793,44.9938557528564;-93.1720471789793,44.9938627528564]","[-93.1721221789793,-93.1720471789793,-93.1720471789793,-93.1721221789793,-93.1721221789793,NaN]","[44.9938627528564,44.9938627528564,44.9938557528564,44.9938557528564,44.9938627528564,NaN]",-93.17212304,44.99386782,-93.17204804,44.99386082,867
851,"[-93.1721160100621,44.9938484285039;-93.1720410100621,44.9938554285039]","[-93.1721160100621,-93.1720410100621,-93.1720410100621,-93.1721160100621,-93.1721160100621,NaN]","[44.9938554285039,44.9938554285039,44.9938484285039,44.9938484285039,44.9938554285039,NaN]",-93.17212304,44.99386082,-93.17204804,44.99385382,868
852,"[-93.1721135215501,44.9938413780904;-93.1720385215501,44.9938483780904]","[-93.1721135215501,-93.1720385215501,-93.1720385215501,-93.1721135215501,-93.1721135215501,NaN]","[44.9938483780904,44.9938483780904,44.9938413780904,44.9938413780904,44.9938483780904,NaN]",-93.17212304,44.99385382,-93.17204804,44.99384682,869
853,"[-93.1721193749644,44.9938343600526;-93.1720443749644,44.9938413600526]","[-93.1721193749644,-93.1720443749644,-93.1720443749644,-93.1721193749644,-93.1721193749644,NaN]","[44.9938413600526,44.9938413600526,44.9938343600526,44.9938343600526,44.9938413600526,NaN]",-93.17212304,44.99384682,-93.17204804,44.99383982,870
