Fields,BoundingBox,X,Y,left,top,right,bottom,id
591,"[-93.1745303812668,44.9929276956085;-93.1744553812668,44.9929336956085]","[-93.1745303812668,-93.1744553812668,-93.1744553812668,-93.1745303812668,-93.1745303812668,NaN]","[44.9929336956085,44.9929336956085,44.9929276956085,44.9929276956085,44.9929336956085,NaN]",771,-93.17462654,44.99296267,-93.17455154,44.99295667
592,"[-93.1745327530152,44.9929211168386;-93.1744577530152,44.9929271168386]","[-93.1745327530152,-93.1744577530152,-93.1744577530152,-93.1745327530152,-93.1745327530152,NaN]","[44.9929271168386,44.9929271168386,44.9929211168386,44.9929211168386,44.9929271168386,NaN]",772,-93.17462654,44.99295667,-93.17455154,44.99295067
593,"[-93.1745336089198,44.9929144368253;-93.1744586089198,44.9929204368253]","[-93.1745336089198,-93.1744586089198,-93.1744586089198,-93.1745336089198,-93.1745336089198,NaN]","[44.9929204368253,44.9929204368253,44.9929144368253,44.9929144368253,44.9929204368253,NaN]",773,-93.17462654,44.99295067,-93.17455154,44.99294467
594,"[-93.1745352288042,44.9929081745112;-93.1744602288042,44.9929141745112]","[-93.1745352288042,-93.1744602288042,-93.1744602288042,-93.1745352288042,-93.1745352288042,NaN]","[44.9929141745112,44.9929141745112,44.9929081745112,44.9929081745112,44.9929141745112,NaN]",774,-93.17462654,44.99294467,-93.17455154,44.99293867
595,"[-93.1745314612641,44.9929019721474;-93.1744564612641,44.9929079721474]","[-93.1745314612641,-93.1744564612641,-93.1744564612641,-93.1745314612641,-93.1745314612641,NaN]","[44.9929079721474,44.9929079721474,44.9929019721474,44.9929019721474,44.9929079721474,NaN]",775,-93.17462654,44.99293867,-93.17455154,44.99293267
596,"[-93.1745316508363,44.9928955358451;-93.1744566508363,44.9929015358451]","[-93.1745316508363,-93.1744566508363,-93.1744566508363,-93.1745316508363,-93.1745316508363,NaN]","[44.9929015358451,44.9929015358451,44.9928955358451,44.9928955358451,44.9929015358451,NaN]",776,-93.17462654,44.99293267,-93.17455154,44.99292667
597,"[-93.1745334959614,44.9928882239579;-93.1744584959615,44.9928942239579]","[-93.1745334959614,-93.1744584959615,-93.1744584959615,-93.1745334959614,-93.1745334959614,NaN]","[44.9928942239579,44.9928942239579,44.9928882239579,44.9928882239579,44.9928942239579,NaN]",777,-93.17462654,44.99292667,-93.17455154,44.99292067
598,"[-93.1745322985653,44.9928815051895;-93.1744572985653,44.9928875051895]","[-93.1745322985653,-93.1744572985653,-93.1744572985653,-93.1745322985653,-93.1745322985653,NaN]","[44.9928875051895,44.9928875051895,44.9928815051895,44.9928815051895,44.9928875051895,NaN]",778,-93.17462654,44.99292067,-93.17455154,44.99291467
599,"[-93.1745296923779,44.9928750517106;-93.1744546923779,44.9928810517106]","[-93.1745296923779,-93.1744546923779,-93.1744546923779,-93.1745296923779,-93.1745296923779,NaN]","[44.9928810517106,44.9928810517106,44.9928750517106,44.9928750517106,44.9928810517106,NaN]",779,-93.17462654,44.99291467,-93.17455154,44.99290867
600,"[-93.1745276676603,44.9928677444775;-93.1744526676603,44.9928737444775]","[-93.1745276676603,-93.1744526676603,-93.1744526676603,-93.1745276676603,-93.1745276676603,NaN]","[44.9928737444775,44.9928737444775,44.9928677444775,44.9928677444775,44.9928737444775,NaN]",780,-93.17462654,44.99290867,-93.17455154,44.99290267
601,"[-93.1745336779027,44.9928610901673;-93.1744586779027,44.9928670901673]","[-93.1745336779027,-93.1744586779027,-93.1744586779027,-93.1745336779027,-93.1745336779027,NaN]","[44.9928670901673,44.9928670901673,44.9928610901673,44.9928610901673,44.9928670901673,NaN]",781,-93.17462654,44.99290267,-93.17455154,44.99289667
602,"[-93.1745319097378,44.9928546514546;-93.1744569097378,44.9928606514546]","[-93.1745319097378,-93.1744569097378,-93.1744569097378,-93.1745319097378,-93.1745319097378,NaN]","[44.9928606514546,44.9928606514546,44.9928546514546,44.9928546514546,44.9928606514546,NaN]",782,-93.17462654,44.99289667,-93.17455154,44.99289067
603,"[-93.1745298632994,44.9928484114677;-93.1744548632994,44.9928544114677]","[-93.1745298632994,-93.1744548632994,-93.1744548632994,-93.1745298632994,-93.1745298632994,NaN]","[44.9928544114677,44.9928544114677,44.9928484114677,44.9928484114677,44.9928544114677,NaN]",783,-93.17462654,44.99289067,-93.17455154,44.99288467
604,"[-93.1745318985230,44.9928425043941;-93.1744568985230,44.9928485043941]","[-93.1745318985230,-93.1744568985230,-93.1744568985230,-93.1745318985230,-93.1745318985230,NaN]","[44.9928485043941,44.9928485043941,44.9928425043941,44.9928425043941,44.9928485043941,NaN]",784,-93.17462654,44.99288467,-93.17455154,44.99287867
605,"[-93.1745328222577,44.9928354757397;-93.1744578222577,44.9928414757397]","[-93.1745328222577,-93.1744578222577,-93.1744578222577,-93.1745328222577,-93.1745328222577,NaN]","[44.9928414757397,44.9928414757397,44.9928354757397,44.9928354757397,44.9928414757397,NaN]",785,-93.17462654,44.99287867,-93.17455154,44.99287267
606,"[-93.1745332784042,44.9928286935877;-93.1744582784042,44.9928346935877]","[-93.1745332784042,-93.1744582784042,-93.1744582784042,-93.1745332784042,-93.1745332784042,NaN]","[44.9928346935877,44.9928346935877,44.9928286935877,44.9928286935877,44.9928346935877,NaN]",786,-93.17462654,44.99287267,-93.17455154,44.99286667
607,"[-93.1745307891338,44.9928215401672;-93.1744557891338,44.9928275401672]","[-93.1745307891338,-93.1744557891338,-93.1744557891338,-93.1745307891338,-93.1745307891338,NaN]","[44.9928275401672,44.9928275401672,44.9928215401672,44.9928215401672,44.9928275401672,NaN]",787,-93.17462654,44.99286667,-93.17455154,44.99286067
608,"[-93.1745302472846,44.9928144500968;-93.1744552472846,44.9928204500968]","[-93.1745302472846,-93.1744552472846,-93.1744552472846,-93.1745302472846,-93.1745302472846,NaN]","[44.9928204500968,44.9928204500968,44.9928144500968,44.9928144500968,44.9928204500968,NaN]",788,-93.17462654,44.99286067,-93.17455154,44.99285467
609,"[-93.1745313258671,44.9928083162838;-93.1744563258671,44.9928143162838]","[-93.1745313258671,-93.1744563258671,-93.1744563258671,-93.1745313258671,-93.1745313258671,NaN]","[44.9928143162838,44.9928143162838,44.9928083162838,44.9928083162838,44.9928143162838,NaN]",789,-93.17462654,44.99285467,-93.17455154,44.99284867
610,"[-93.1745333948771,44.9928017698733;-93.1744583948771,44.9928077698733]","[-93.1745333948771,-93.1744583948771,-93.1744583948771,-93.1745333948771,-93.1745333948771,NaN]","[44.9928077698733,44.9928077698733,44.9928017698733,44.9928017698733,44.9928077698733,NaN]",790,-93.17462654,44.99284867,-93.17455154,44.99284267
611,"[-93.1745301439284,44.9927953783440;-93.1744551439284,44.9928013783440]","[-93.1745301439284,-93.1744551439284,-93.1744551439284,-93.1745301439284,-93.1745301439284,NaN]","[44.9928013783440,44.9928013783440,44.9927953783440,44.9927953783440,44.9928013783440,NaN]",791,-93.17462654,44.99284267,-93.17455154,44.99283667
612,"[-93.1745302018086,44.9927884533201;-93.1744552018086,44.9927944533201]","[-93.1745302018086,-93.1744552018086,-93.1744552018086,-93.1745302018086,-93.1745302018086,NaN]","[44.9927944533201,44.9927944533201,44.9927884533201,44.9927884533201,44.9927944533201,NaN]",792,-93.17462654,44.99283667,-93.17455154,44.99283067
613,"[-93.1745336007450,44.9927804941091;-93.1744586007450,44.9927864941091]","[-93.1745336007450,-93.1744586007450,-93.1744586007450,-93.1745336007450,-93.1745336007450,NaN]","[44.9927864941091,44.9927864941091,44.9927804941091,44.9927804941091,44.9927864941091,NaN]",793,-93.17462654,44.99283067,-93.17455154,44.99282467
614,"[-93.1745287020545,44.9927739906745;-93.1744537020545,44.9927799906745]","[-93.1745287020545,-93.1744537020545,-93.1744537020545,-93.1745287020545,-93.1745287020545,NaN]","[44.9927799906745,44.9927799906745,44.9927739906745,44.9927739906745,44.9927799906745,NaN]",794,-93.17462654,44.99282467,-93.17455154,44.99281867
615,"[-93.1745270776701,44.9927671921533;-93.1744520776701,44.9927731921533]","[-93.1745270776701,-93.1744520776701,-93.1744520776701,-93.1745270776701,-93.1745270776701,NaN]","[44.9927731921533,44.9927731921533,44.9927671921533,44.9927671921533,44.9927731921533,NaN]",795,-93.17462654,44.99281867,-93.17455154,44.99281267
616,"[-93.1745268319357,44.9927607116380;-93.1744518319357,44.9927667116380]","[-93.1745268319357,-93.1744518319357,-93.1744518319357,-93.1745268319357,-93.1745268319357,NaN]","[44.9927667116380,44.9927667116380,44.9927607116380,44.9927607116380,44.9927667116380,NaN]",796,-93.17462654,44.99281267,-93.17455154,44.99280667
617,"[-93.1745297031665,44.9927545136855;-93.1744547031666,44.9927605136855]","[-93.1745297031665,-93.1744547031666,-93.1744547031666,-93.1745297031665,-93.1745297031665,NaN]","[44.9927605136855,44.9927605136855,44.9927545136855,44.9927545136855,44.9927605136855,NaN]",797,-93.17462654,44.99280667,-93.17455154,44.99280067
618,"[-93.1745288638688,44.9927482628747;-93.1744538638688,44.9927542628747]","[-93.1745288638688,-93.1744538638688,-93.1744538638688,-93.1745288638688,-93.1745288638688,NaN]","[44.9927542628747,44.9927542628747,44.9927482628747,44.9927482628747,44.9927542628747,NaN]",798,-93.17462654,44.99280067,-93.17455154,44.99279467
619,"[-93.1745271029259,44.9927414992364;-93.1744521029259,44.9927474992364]","[-93.1745271029259,-93.1744521029259,-93.1744521029259,-93.1745271029259,-93.1745271029259,NaN]","[44.9927474992364,44.9927474992364,44.9927414992364,44.9927414992364,44.9927474992364,NaN]",799,-93.17462654,44.99279467,-93.17455154,44.99278867
620,"[-93.1745268138188,44.9927348162255;-93.1744518138188,44.9927408162255]","[-93.1745268138188,-93.1744518138188,-93.1744518138188,-93.1745268138188,-93.1745268138188,NaN]","[44.9927408162255,44.9927408162255,44.9927348162255,44.9927348162255,44.9927408162255,NaN]",800,-93.17462654,44.99278867,-93.17455154,44.99278267
621,"[-93.1745333465606,44.9927280576855;-93.1744583465606,44.9927340576855]","[-93.1745333465606,-93.1744583465606,-93.1744583465606,-93.1745333465606,-93.1745333465606,NaN]","[44.9927340576855,44.9927340576855,44.9927280576855,44.9927280576855,44.9927340576855,NaN]",801,-93.17462654,44.99278267,-93.17455154,44.99277667
622,"[-93.1745274372665,44.9927216056341;-93.1744524372665,44.9927276056341]","[-93.1745274372665,-93.1744524372665,-93.1744524372665,-93.1745274372665,-93.1745274372665,NaN]","[44.9927276056341,44.9927276056341,44.9927216056341,44.9927216056341,44.9927276056341,NaN]",802,-93.17462654,44.99277667,-93.17455154,44.99277067
623,"[-93.1745269869972,44.9927151119343;-93.1744519869972,44.9927211119343]","[-93.1745269869972,-93.1744519869972,-93.1744519869972,-93.1745269869972,-93.1745269869972,NaN]","[44.9927211119343,44.9927211119343,44.9927151119343,44.9927151119343,44.9927211119343,NaN]",803,-93.17462654,44.99277067,-93.17455154,44.99276467
624,"[-93.1745293257748,44.9927085944469;-93.1744543257748,44.9927145944469]","[-93.1745293257748,-93.1744543257748,-93.1744543257748,-93.1745293257748,-93.1745293257748,NaN]","[44.9927145944469,44.9927145944469,44.9927085944469,44.9927085944469,44.9927145944469,NaN]",804,-93.17462654,44.99276467,-93.17455154,44.99275867
625,"[-93.1744619180026,44.9930258225160;-93.1743869180026,44.9930318225160]","[-93.1744619180026,-93.1743869180026,-93.1743869180026,-93.1744619180026,-93.1744619180026,NaN]","[44.9930318225160,44.9930318225160,44.9930258225160,44.9930258225160,44.9930318225160,NaN]",820,-93.17455154,44.99304667,-93.17447654,44.99304067
626,"[-93.1744593058869,44.9930182029783;-93.1743843058869,44.9930242029783]","[-93.1744593058869,-93.1743843058869,-93.1743843058869,-93.1744593058869,-93.1744593058869,NaN]","[44.9930242029783,44.9930242029783,44.9930182029783,44.9930182029783,44.9930242029783,NaN]",821,-93.17455154,44.99304067,-93.17447654,44.99303467
627,"[-93.1744580334482,44.9930117233830;-93.1743830334482,44.9930177233830]","[-93.1744580334482,-93.1743830334482,-93.1743830334482,-93.1744580334482,-93.1744580334482,NaN]","[44.9930177233830,44.9930177233830,44.9930117233830,44.9930117233830,44.9930177233830,NaN]",822,-93.17455154,44.99303467,-93.17447654,44.99302867
628,"[-93.1744564319031,44.9930049308646;-93.1743814319031,44.9930109308646]","[-93.1744564319031,-93.1743814319031,-93.1743814319031,-93.1744564319031,-93.1744564319031,NaN]","[44.9930109308646,44.9930109308646,44.9930049308646,44.9930049308646,44.9930109308646,NaN]",823,-93.17455154,44.99302867,-93.17447654,44.99302267
629,"[-93.1744604876184,44.9929985748684;-93.1743854876184,44.9930045748684]","[-93.1744604876184,-93.1743854876184,-93.1743854876184,-93.1744604876184,-93.1744604876184,NaN]","[44.9930045748684,44.9930045748684,44.9929985748684,44.9929985748684,44.9930045748684,NaN]",824,-93.17455154,44.99302267,-93.17447654,44.99301667
630,"[-93.1744607295596,44.9929908908275;-93.1743857295596,44.9929968908275]","[-93.1744607295596,-93.1743857295596,-93.1743857295596,-93.1744607295596,-93.1744607295596,NaN]","[44.9929968908275,44.9929968908275,44.9929908908275,44.9929908908275,44.9929968908275,NaN]",825,-93.17455154,44.99301667,-93.17447654,44.99301067
631,"[-93.1744571855963,44.9929838756853;-93.1743821855963,44.9929898756853]","[-93.1744571855963,-93.1743821855963,-93.1743821855963,-93.1744571855963,-93.1744571855963,NaN]","[44.9929898756853,44.9929898756853,44.9929838756853,44.9929838756853,44.9929898756853,NaN]",826,-93.17455154,44.99301067,-93.17447654,44.99300467
632,"[-93.1744568080915,44.9929776447646;-93.1743818080915,44.9929836447646]","[-93.1744568080915,-93.1743818080915,-93.1743818080915,-93.1744568080915,-93.1744568080915,NaN]","[44.9929836447646,44.9929836447646,44.9929776447646,44.9929776447646,44.9929836447646,NaN]",827,-93.17455154,44.99300467,-93.17447654,44.99299867
633,"[-93.1744627234385,44.9929702295572;-93.1743877234385,44.9929762295572]","[-93.1744627234385,-93.1743877234385,-93.1743877234385,-93.1744627234385,-93.1744627234385,NaN]","[44.9929762295572,44.9929762295572,44.9929702295572,44.9929702295572,44.9929762295572,NaN]",828,-93.17455154,44.99299867,-93.17447654,44.99299267
634,"[-93.1744607151133,44.9929636896977;-93.1743857151133,44.9929696896977]","[-93.1744607151133,-93.1743857151133,-93.1743857151133,-93.1744607151133,-93.1744607151133,NaN]","[44.9929696896977,44.9929696896977,44.9929636896977,44.9929636896977,44.9929696896977,NaN]",829,-93.17455154,44.99299267,-93.17447654,44.99298667
635,"[-93.1744597196470,44.9929580389203;-93.1743847196470,44.9929640389203]","[-93.1744597196470,-93.1743847196470,-93.1743847196470,-93.1744597196470,-93.1744597196470,NaN]","[44.9929640389203,44.9929640389203,44.9929580389203,44.9929580389203,44.9929640389203,NaN]",830,-93.17455154,44.99298667,-93.17447654,44.99298067
636,"[-93.1744573286860,44.9929509330404;-93.1743823286860,44.9929569330404]","[-93.1744573286860,-93.1743823286860,-93.1743823286860,-93.1744573286860,-93.1744573286860,NaN]","[44.9929569330404,44.9929569330404,44.9929509330404,44.9929509330404,44.9929569330404,NaN]",831,-93.17455154,44.99298067,-93.17447654,44.99297467
637,"[-93.1744604574395,44.9929444922003;-93.1743854574395,44.9929504922003]","[-93.1744604574395,-93.1743854574395,-93.1743854574395,-93.1744604574395,-93.1744604574395,NaN]","[44.9929504922003,44.9929504922003,44.9929444922003,44.9929444922003,44.9929504922003,NaN]",832,-93.17455154,44.99297467,-93.17447654,44.99296867
638,"[-93.1744612066932,44.9929376592563;-93.1743862066932,44.9929436592563]","[-93.1744612066932,-93.1743862066932,-93.1743862066932,-93.1744612066932,-93.1744612066932,NaN]","[44.9929436592563,44.9929436592563,44.9929376592563,44.9929376592563,44.9929436592563,NaN]",833,-93.17455154,44.99296867,-93.17447654,44.99296267
639,"[-93.1744549796824,44.9929307721926;-93.1743799796824,44.9929367721926]","[-93.1744549796824,-93.1743799796824,-93.1743799796824,-93.1744549796824,-93.1744549796824,NaN]","[44.9929367721926,44.9929367721926,44.9929307721926,44.9929307721926,44.9929367721926,NaN]",834,-93.17455154,44.99296267,-93.17447654,44.99295667
640,"[-93.1744558723130,44.9929243632282;-93.1743808723130,44.9929303632282]","[-93.1744558723130,-93.1743808723130,-93.1743808723130,-93.1744558723130,-93.1744558723130,NaN]","[44.9929303632282,44.9929303632282,44.9929243632282,44.9929243632282,44.9929303632282,NaN]",835,-93.17455154,44.99295667,-93.17447654,44.99295067
641,"[-93.1744598975752,44.9929166191828;-93.1743848975752,44.9929226191828]","[-93.1744598975752,-93.1743848975752,-93.1743848975752,-93.1744598975752,-93.1744598975752,NaN]","[44.9929226191828,44.9929226191828,44.9929166191828,44.9929166191828,44.9929226191828,NaN]",836,-93.17455154,44.99295067,-93.17447654,44.99294467
642,"[-93.1744583708786,44.9929087901439;-93.1743833708786,44.9929147901439]","[-93.1744583708786,-93.1743833708786,-93.1743833708786,-93.1744583708786,-93.1744583708786,NaN]","[44.9929147901439,44.9929147901439,44.9929087901439,44.9929087901439,44.9929147901439,NaN]",837,-93.17455154,44.99294467,-93.17447654,44.99293867
643,"[-93.1744559032064,44.9929020117579;-93.1743809032064,44.9929080117579]","[-93.1744559032064,-93.1743809032064,-93.1743809032064,-93.1744559032064,-93.1744559032064,NaN]","[44.9929080117579,44.9929080117579,44.9929020117579,44.9929020117579,44.9929080117579,NaN]",838,-93.17455154,44.99293867,-93.17447654,44.99293267
644,"[-93.1744553959519,44.9928955361551;-93.1743803959519,44.9929015361551]","[-93.1744553959519,-93.1743803959519,-93.1743803959519,-93.1744553959519,-93.1744553959519,NaN]","[44.9929015361551,44.9929015361551,44.9928955361551,44.9928955361551,44.9929015361551,NaN]",839,-93.17455154,44.99293267,-93.17447654,44.99292667
