Fields,BoundingBox,X,Y,left,top,right,bottom,id
774,"[-93.1733198770740,44.9929988334684;-93.1732418770740,44.9930058334684]","[-93.1733198770740,-93.1732418770740,-93.1732418770740,-93.1733198770740,-93.1733198770740,NaN]","[44.9930058334684,44.9930058334684,44.9929988334684,44.9929988334684,44.9930058334684,NaN]",966,-93.17335594,44.99303036,-93.17327794,44.99302336
775,"[-93.1733196499473,44.9929919470318;-93.1732416499473,44.9929989470318]","[-93.1733196499473,-93.1732416499473,-93.1732416499473,-93.1733196499473,-93.1733196499473,NaN]","[44.9929989470318,44.9929989470318,44.9929919470318,44.9929919470318,44.9929989470318,NaN]",967,-93.17335594,44.99302336,-93.17327794,44.99301636
776,"[-93.1733165837370,44.9929849470318;-93.1732385837370,44.9929919470318]","[-93.1733165837370,-93.1732385837370,-93.1732385837370,-93.1733165837370,-93.1733165837370,NaN]","[44.9929919470318,44.9929919470318,44.9929849470318,44.9929849470318,44.9929919470318,NaN]",968,-93.17335594,44.99301636,-93.17327794,44.99300936
777,"[-93.1733201042007,44.9929780605951;-93.1732421042007,44.9929850605951]","[-93.1733201042007,-93.1732421042007,-93.1732421042007,-93.1733201042007,-93.1733201042007,NaN]","[44.9929850605951,44.9929850605951,44.9929780605951,44.9929780605951,44.9929850605951,NaN]",969,-93.17335594,44.99300936,-93.17327794,44.99300236
778,"[-93.1733196499473,44.9929711741585;-93.1732416499473,44.9929781741584]","[-93.1733196499473,-93.1732416499473,-93.1732416499473,-93.1733196499473,-93.1733196499473,NaN]","[44.9929781741584,44.9929781741584,44.9929711741585,44.9929711741585,44.9929781741584,NaN]",970,-93.17335594,44.99300236,-93.17327794,44.99299536
779,"[-93.1733180600605,44.9929640605951;-93.1732400600605,44.9929710605951]","[-93.1733180600605,-93.1732400600605,-93.1732400600605,-93.1733180600605,-93.1733180600605,NaN]","[44.9929710605951,44.9929710605951,44.9929640605951,44.9929640605951,44.9929710605951,NaN]",971,-93.17335594,44.99299536,-93.17327794,44.99298836
780,"[-93.1733146531601,44.9929571741585;-93.1732366531601,44.9929641741584]","[-93.1733146531601,-93.1732366531601,-93.1732366531601,-93.1733146531601,-93.1733146531601,NaN]","[44.9929641741584,44.9929641741584,44.9929571741585,44.9929571741585,44.9929641741584,NaN]",972,-93.17335594,44.99298836,-93.17327794,44.99298136
781,"[-93.1733195363840,44.9929502877218;-93.1732415363840,44.9929572877218]","[-93.1733195363840,-93.1732415363840,-93.1732415363840,-93.1733195363840,-93.1733195363840,NaN]","[44.9929572877218,44.9929572877218,44.9929502877218,44.9929502877218,44.9929572877218,NaN]",973,-93.17335594,44.99298136,-93.17327794,44.99297436
782,"[-93.1733187414406,44.9929434012851;-93.1732407414406,44.9929504012851]","[-93.1733187414406,-93.1732407414406,-93.1732407414406,-93.1733187414406,-93.1733187414406,NaN]","[44.9929504012851,44.9929504012851,44.9929434012851,44.9929434012851,44.9929504012851,NaN]",974,-93.17335594,44.99297436,-93.17327794,44.99296736
783,"[-93.1733164701736,44.9929365148485;-93.1732384701736,44.9929435148485]","[-93.1733164701736,-93.1732384701736,-93.1732384701736,-93.1733164701736,-93.1733164701736,NaN]","[44.9929435148485,44.9929435148485,44.9929365148485,44.9929365148485,44.9929435148485,NaN]",975,-93.17335594,44.99296736,-93.17327794,44.99296036
784,"[-93.1733177193704,44.9929296284118;-93.1732397193704,44.9929366284118]","[-93.1733177193704,-93.1732397193704,-93.1732397193704,-93.1733177193704,-93.1733177193704,NaN]","[44.9929366284118,44.9929366284118,44.9929296284118,44.9929296284118,44.9929366284118,NaN]",976,-93.17335594,44.99296036,-93.17327794,44.99295336
785,"[-93.1733193092573,44.9929225148485;-93.1732413092573,44.9929295148485]","[-93.1733193092573,-93.1732413092573,-93.1732413092573,-93.1733193092573,-93.1733193092573,NaN]","[44.9929295148485,44.9929295148485,44.9929225148485,44.9929225148485,44.9929295148485,NaN]",977,-93.17335594,44.99295336,-93.17327794,44.99294636
786,"[-93.1733211262708,44.9929157419752;-93.1732431262708,44.9929227419752]","[-93.1733211262708,-93.1732431262708,-93.1732431262708,-93.1733211262708,-93.1733211262708,NaN]","[44.9929227419752,44.9929227419752,44.9929157419752,44.9929157419752,44.9929227419752,NaN]",978,-93.17335594,44.99294636,-93.17327794,44.99293936
787,"[-93.1733177193704,44.9929085148485;-93.1732397193704,44.9929155148485]","[-93.1733177193704,-93.1732397193704,-93.1732397193704,-93.1733177193704,-93.1733177193704,NaN]","[44.9929155148485,44.9929155148485,44.9929085148485,44.9929085148485,44.9929155148485,NaN]",979,-93.17335594,44.99293936,-93.17327794,44.99293236
788,"[-93.1733165837370,44.9929016284118;-93.1732385837370,44.9929086284118]","[-93.1733165837370,-93.1732385837370,-93.1732385837370,-93.1733165837370,-93.1733165837370,NaN]","[44.9929086284118,44.9929086284118,44.9929016284118,44.9929016284118,44.9929086284118,NaN]",980,-93.17335594,44.99293236,-93.17327794,44.99292536
789,"[-93.1733224890310,44.9928949691019;-93.1732444890310,44.9929019691019]","[-93.1733224890310,-93.1732444890310,-93.1732444890310,-93.1733224890310,-93.1733224890310,NaN]","[44.9929019691019,44.9929019691019,44.9928949691019,44.9928949691019,44.9929019691019,NaN]",981,-93.17335594,44.99292536,-93.17327794,44.99291836
790,"[-93.1733198770740,44.9928879691019;-93.1732418770740,44.9928949691019]","[-93.1733198770740,-93.1732418770740,-93.1732418770740,-93.1733198770740,-93.1733198770740,NaN]","[44.9928949691019,44.9928949691019,44.9928879691019,44.9928879691019,44.9928949691019,NaN]",982,-93.17335594,44.99291836,-93.17327794,44.99291136
791,"[-93.1733176058071,44.9928810826652;-93.1732396058071,44.9928880826652]","[-93.1733176058071,-93.1732396058071,-93.1732396058071,-93.1733176058071,-93.1733176058071,NaN]","[44.9928880826652,44.9928880826652,44.9928810826652,44.9928810826652,44.9928880826652,NaN]",983,-93.17335594,44.99291136,-93.17327794,44.99290436
792,"[-93.1733157887936,44.9928741962286;-93.1732377887936,44.9928811962286]","[-93.1733157887936,-93.1732377887936,-93.1732377887936,-93.1733157887936,-93.1733157887936,NaN]","[44.9928811962286,44.9928811962286,44.9928741962286,44.9928741962286,44.9928811962286,NaN]",984,-93.17335594,44.99290436,-93.17327794,44.99289736
793,"[-93.1733201042007,44.9928671962286;-93.1732421042007,44.9928741962286]","[-93.1733201042007,-93.1732421042007,-93.1732421042007,-93.1733201042007,-93.1733201042007,NaN]","[44.9928741962286,44.9928741962286,44.9928671962286,44.9928671962286,44.9928741962286,NaN]",985,-93.17335594,44.99289736,-93.17327794,44.99289036
794,"[-93.1733210127075,44.9928601962286;-93.1732430127075,44.9928671962286]","[-93.1733210127075,-93.1732430127075,-93.1732430127075,-93.1733210127075,-93.1733210127075,NaN]","[44.9928671962286,44.9928671962286,44.9928601962286,44.9928601962286,44.9928671962286,NaN]",986,-93.17335594,44.99289036,-93.17327794,44.99288336
795,"[-93.1733211262708,44.9928531962286;-93.1732431262708,44.9928601962286]","[-93.1733211262708,-93.1732431262708,-93.1732431262708,-93.1733211262708,-93.1733211262708,NaN]","[44.9928601962286,44.9928601962286,44.9928531962286,44.9928531962286,44.9928601962286,NaN]",987,-93.17335594,44.99288336,-93.17327794,44.99287636
796,"[-93.1733155616669,44.9928463097919;-93.1732375616669,44.9928533097919]","[-93.1733155616669,-93.1732375616669,-93.1732375616669,-93.1733155616669,-93.1733155616669,NaN]","[44.9928533097919,44.9928533097919,44.9928463097919,44.9928463097919,44.9928533097919,NaN]",988,-93.17335594,44.99287636,-93.17327794,44.99286936
797,"[-93.1733173786804,44.9928394233553;-93.1732393786804,44.9928464233553]","[-93.1733173786804,-93.1732393786804,-93.1732393786804,-93.1733173786804,-93.1733173786804,NaN]","[44.9928464233553,44.9928464233553,44.9928394233553,44.9928394233553,44.9928464233553,NaN]",989,-93.17335594,44.99286936,-93.17327794,44.99286236
798,"[-93.1733176058071,44.9928324233553;-93.1732396058071,44.9928394233553]","[-93.1733176058071,-93.1732396058071,-93.1732396058071,-93.1733176058071,-93.1733176058071,NaN]","[44.9928394233553,44.9928394233553,44.9928324233553,44.9928324233553,44.9928394233553,NaN]",990,-93.17335594,44.99286236,-93.17327794,44.99285536
799,"[-93.1733160159203,44.9928259911720;-93.1732380159203,44.9928329911720]","[-93.1733160159203,-93.1732380159203,-93.1732380159203,-93.1733160159203,-93.1733160159203,NaN]","[44.9928329911720,44.9928329911720,44.9928259911720,44.9928259911720,44.9928329911720,NaN]",991,-93.17335594,44.99285536,-93.17327794,44.99284836
800,"[-93.1733146531601,44.9928192182987;-93.1732366531601,44.9928262182987]","[-93.1733146531601,-93.1732366531601,-93.1732366531601,-93.1733146531601,-93.1733146531601,NaN]","[44.9928262182987,44.9928262182987,44.9928192182987,44.9928192182987,44.9928262182987,NaN]",992,-93.17335594,44.99284836,-93.17327794,44.99284136
801,"[-93.1733166973003,44.9928119911720;-93.1732386973003,44.9928189911720]","[-93.1733166973003,-93.1732386973003,-93.1732386973003,-93.1733166973003,-93.1733166973003,NaN]","[44.9928189911720,44.9928189911720,44.9928119911720,44.9928119911720,44.9928189911720,NaN]",993,-93.17335594,44.99284136,-93.17327794,44.99283436
802,"[-93.1733177193704,44.9928049911720;-93.1732397193704,44.9928119911720]","[-93.1733177193704,-93.1732397193704,-93.1732397193704,-93.1733177193704,-93.1733177193704,NaN]","[44.9928119911720,44.9928119911720,44.9928049911720,44.9928049911720,44.9928119911720,NaN]",994,-93.17335594,44.99283436,-93.17327794,44.99282736
803,"[-93.1733161294836,44.9927978776086;-93.1732381294836,44.9928048776086]","[-93.1733161294836,-93.1732381294836,-93.1732381294836,-93.1733161294836,-93.1733161294836,NaN]","[44.9928048776086,44.9928048776086,44.9927978776086,44.9927978776086,44.9928048776086,NaN]",995,-93.17335594,44.99282736,-93.17327794,44.99282036
804,"[-93.1733164701736,44.9927907640453;-93.1732384701736,44.9927977640453]","[-93.1733164701736,-93.1732384701736,-93.1732384701736,-93.1733164701736,-93.1733164701736,NaN]","[44.9927977640453,44.9927977640453,44.9927907640453,44.9927907640453,44.9927977640453,NaN]",996,-93.17335594,44.99282036,-93.17327794,44.99281336
805,"[-93.1733191956939,44.9927837640453;-93.1732411956939,44.9927907640453]","[-93.1733191956939,-93.1732411956939,-93.1732411956939,-93.1733191956939,-93.1733191956939,NaN]","[44.9927907640453,44.9927907640453,44.9927837640453,44.9927837640453,44.9927907640453,NaN]",997,-93.17335594,44.99281336,-93.17327794,44.99280636
806,"[-93.1733204448908,44.9927768776086;-93.1732424448908,44.9927838776086]","[-93.1733204448908,-93.1732424448908,-93.1732424448908,-93.1733204448908,-93.1733204448908,NaN]","[44.9927838776086,44.9927838776086,44.9927768776086,44.9927768776086,44.9927838776086,NaN]",998,-93.17335594,44.99280636,-93.17327794,44.99279936
807,"[-93.1733204448908,44.9927698776086;-93.1732424448908,44.9927768776086]","[-93.1733204448908,-93.1732424448908,-93.1732424448908,-93.1733204448908,-93.1733204448908,NaN]","[44.9927768776086,44.9927768776086,44.9927698776086,44.9927698776086,44.9927768776086,NaN]",999,-93.17335594,44.99279936,-93.17327794,44.99279236
808,"[-93.1733191956939,44.9927629911720;-93.1732411956939,44.9927699911720]","[-93.1733191956939,-93.1732411956939,-93.1732411956939,-93.1733191956939,-93.1733191956939,NaN]","[44.9927699911720,44.9927699911720,44.9927629911720,44.9927629911720,44.9927699911720,NaN]",1000,-93.17335594,44.99279236,-93.17327794,44.99278536
809,"[-93.1733207855808,44.9927558776086;-93.1732427855808,44.9927628776086]","[-93.1733207855808,-93.1732427855808,-93.1732427855808,-93.1733207855808,-93.1733207855808,NaN]","[44.9927628776086,44.9927628776086,44.9927558776086,44.9927558776086,44.9927628776086,NaN]",1001,-93.17335594,44.99278536,-93.17327794,44.99277836
810,"[-93.1733201042007,44.9927492182987;-93.1732421042007,44.9927562182987]","[-93.1733201042007,-93.1732421042007,-93.1732421042007,-93.1733201042007,-93.1733201042007,NaN]","[44.9927562182987,44.9927562182987,44.9927492182987,44.9927492182987,44.9927562182987,NaN]",1002,-93.17335594,44.99277836,-93.17327794,44.99277136
811,"[-93.1733187414406,44.9927430132421;-93.1732407414406,44.9927500132421]","[-93.1733187414406,-93.1732407414406,-93.1732407414406,-93.1733187414406,-93.1733187414406,NaN]","[44.9927500132421,44.9927500132421,44.9927430132421,44.9927430132421,44.9927500132421,NaN]",1003,-93.17335594,44.99277136,-93.17327794,44.99276436
812,"[-93.1733179464971,44.9927360132421;-93.1732399464971,44.9927430132421]","[-93.1733179464971,-93.1732399464971,-93.1732399464971,-93.1733179464971,-93.1733179464971,NaN]","[44.9927430132421,44.9927430132421,44.9927360132421,44.9927360132421,44.9927430132421,NaN]",1004,-93.17335594,44.99276436,-93.17327794,44.99275736
813,"[-93.1733189685672,44.9927293539321;-93.1732409685672,44.9927363539321]","[-93.1733189685672,-93.1732409685672,-93.1732409685672,-93.1733189685672,-93.1733189685672,NaN]","[44.9927363539321,44.9927363539321,44.9927293539321,44.9927293539321,44.9927363539321,NaN]",1005,-93.17335594,44.99275736,-93.17327794,44.99275036
814,"[-93.1733214669609,44.9927220132421;-93.1732434669609,44.9927290132421]","[-93.1733214669609,-93.1732434669609,-93.1732434669609,-93.1733214669609,-93.1733214669609,NaN]","[44.9927290132421,44.9927290132421,44.9927220132421,44.9927220132421,44.9927290132421,NaN]",1006,-93.17335594,44.99275036,-93.17327794,44.99274336
815,"[-93.1733207855808,44.9927147861154;-93.1732427855808,44.9927217861154]","[-93.1733207855808,-93.1732427855808,-93.1732427855808,-93.1733207855808,-93.1733207855808,NaN]","[44.9927217861154,44.9927217861154,44.9927147861154,44.9927147861154,44.9927217861154,NaN]",1007,-93.17335594,44.99274336,-93.17327794,44.99273636
816,"[-93.1733244196079,44.9927076725521;-93.1732464196079,44.9927146725521]","[-93.1733244196079,-93.1732464196079,-93.1732464196079,-93.1733244196079,-93.1733244196079,NaN]","[44.9927146725521,44.9927146725521,44.9927076725521,44.9927076725521,44.9927146725521,NaN]",1008,-93.17335594,44.99273636,-93.17327794,44.99272936
817,"[-93.1732473281146,44.9930338334684;-93.1731693281146,44.9930408334684]","[-93.1732473281146,-93.1731693281146,-93.1731693281146,-93.1732473281146,-93.1732473281146,NaN]","[44.9930408334684,44.9930408334684,44.9930338334684,44.9930338334684,44.9930408334684,NaN]",1021,-93.17327794,44.99306536,-93.17319994,44.99305836
818,"[-93.1732472145513,44.9930269470318;-93.1731692145513,44.9930339470318]","[-93.1732472145513,-93.1731692145513,-93.1731692145513,-93.1732472145513,-93.1732472145513,NaN]","[44.9930339470318,44.9930339470318,44.9930269470318,44.9930269470318,44.9930339470318,NaN]",1022,-93.17327794,44.99305836,-93.17319994,44.99305136
819,"[-93.1732436940876,44.9930196063417;-93.1731656940876,44.9930266063417]","[-93.1732436940876,-93.1731656940876,-93.1731656940876,-93.1732436940876,-93.1732436940876,NaN]","[44.9930266063417,44.9930266063417,44.9930196063417,44.9930196063417,44.9930266063417,NaN]",1023,-93.17327794,44.99305136,-93.17319994,44.99304436
820,"[-93.1732418770740,44.9930127199051;-93.1731638770740,44.9930197199051]","[-93.1732418770740,-93.1731638770740,-93.1731638770740,-93.1732418770740,-93.1732418770740,NaN]","[44.9930197199051,44.9930197199051,44.9930127199051,44.9930127199051,44.9930197199051,NaN]",1024,-93.17327794,44.99304436,-93.17319994,44.99303736
821,"[-93.1732446025943,44.9930058334684;-93.1731666025943,44.9930128334684]","[-93.1732446025943,-93.1731666025943,-93.1731666025943,-93.1732446025943,-93.1732446025943,NaN]","[44.9930128334684,44.9930128334684,44.9930058334684,44.9930058334684,44.9930128334684,NaN]",1025,-93.17327794,44.99303736,-93.17319994,44.99303036
822,"[-93.1732463060445,44.9929989470318;-93.1731683060445,44.9930059470318]","[-93.1732463060445,-93.1731683060445,-93.1731683060445,-93.1732463060445,-93.1732463060445,NaN]","[44.9930059470318,44.9930059470318,44.9929989470318,44.9929989470318,44.9930059470318,NaN]",1026,-93.17327794,44.99303036,-93.17319994,44.99302336
823,"[-93.1732443754676,44.9929919470318;-93.1731663754676,44.9929989470318]","[-93.1732443754676,-93.1731663754676,-93.1731663754676,-93.1732443754676,-93.1732443754676,NaN]","[44.9929989470318,44.9929989470318,44.9929919470318,44.9929919470318,44.9929989470318,NaN]",1027,-93.17327794,44.99302336,-93.17319994,44.99301636
824,"[-93.1732411956939,44.9929851741585;-93.1731631956939,44.9929921741584]","[-93.1732411956939,-93.1731631956939,-93.1731631956939,-93.1732411956939,-93.1732411956939,NaN]","[44.9929921741584,44.9929921741584,44.9929851741585,44.9929851741585,44.9929921741584,NaN]",1028,-93.17327794,44.99301636,-93.17319994,44.99300936
825,"[-93.1732441483409,44.9929781741584;-93.1731661483409,44.9929851741584]","[-93.1732441483409,-93.1731661483409,-93.1731661483409,-93.1732441483409,-93.1732441483409,NaN]","[44.9929851741584,44.9929851741584,44.9929781741584,44.9929781741584,44.9929851741584,NaN]",1029,-93.17327794,44.99300936,-93.17319994,44.99300236
826,"[-93.1732439212142,44.9929711741585;-93.1731659212142,44.9929781741584]","[-93.1732439212142,-93.1731659212142,-93.1731659212142,-93.1732439212142,-93.1732439212142,NaN]","[44.9929781741584,44.9929781741584,44.9929711741585,44.9929711741585,44.9929781741584,NaN]",1030,-93.17327794,44.99300236,-93.17319994,44.99299536
827,"[-93.1732419906374,44.9929644012851;-93.1731639906374,44.9929714012851]","[-93.1732419906374,-93.1731639906374,-93.1731639906374,-93.1732419906374,-93.1732419906374,NaN]","[44.9929714012851,44.9929714012851,44.9929644012851,44.9929644012851,44.9929714012851,NaN]",1031,-93.17327794,44.99299536,-93.17319994,44.99298836
828,"[-93.1732409685672,44.9929574012851;-93.1731629685672,44.9929644012851]","[-93.1732409685672,-93.1731629685672,-93.1731629685672,-93.1732409685672,-93.1732409685672,NaN]","[44.9929644012851,44.9929644012851,44.9929574012851,44.9929574012851,44.9929644012851,NaN]",1032,-93.17327794,44.99298836,-93.17319994,44.99298136
829,"[-93.1732448297210,44.9929504012851;-93.1731668297210,44.9929574012851]","[-93.1732448297210,-93.1731668297210,-93.1731668297210,-93.1732448297210,-93.1732448297210,NaN]","[44.9929574012851,44.9929574012851,44.9929504012851,44.9929504012851,44.9929574012851,NaN]",1033,-93.17327794,44.99298136,-93.17319994,44.99297436
830,"[-93.1732457382278,44.9929434012851;-93.1731677382278,44.9929504012851]","[-93.1732457382278,-93.1731677382278,-93.1731677382278,-93.1732457382278,-93.1732457382278,NaN]","[44.9929504012851,44.9929504012851,44.9929434012851,44.9929434012851,44.9929504012851,NaN]",1034,-93.17327794,44.99297436,-93.17319994,44.99296736
831,"[-93.1732431262708,44.9929365148485;-93.1731651262708,44.9929435148485]","[-93.1732431262708,-93.1731651262708,-93.1731651262708,-93.1732431262708,-93.1732431262708,NaN]","[44.9929435148485,44.9929435148485,44.9929365148485,44.9929365148485,44.9929435148485,NaN]",1035,-93.17327794,44.99296736,-93.17319994,44.99296036
832,"[-93.1732426720174,44.9929295148485;-93.1731646720174,44.9929365148485]","[-93.1732426720174,-93.1731646720174,-93.1731646720174,-93.1732426720174,-93.1732426720174,NaN]","[44.9929365148485,44.9929365148485,44.9929295148485,44.9929295148485,44.9929365148485,NaN]",1036,-93.17327794,44.99296036,-93.17319994,44.99295336
833,"[-93.1732442619043,44.9929227419752;-93.1731662619043,44.9929297419752]","[-93.1732442619043,-93.1731662619043,-93.1731662619043,-93.1732442619043,-93.1732442619043,NaN]","[44.9929297419752,44.9929297419752,44.9929227419752,44.9929227419752,44.9929297419752,NaN]",1037,-93.17327794,44.99295336,-93.17319994,44.99294636
834,"[-93.1732489180015,44.9929158555385;-93.1731709180015,44.9929228555385]","[-93.1732489180015,-93.1731709180015,-93.1731709180015,-93.1732489180015,-93.1732489180015,NaN]","[44.9929228555385,44.9929228555385,44.9929158555385,44.9929158555385,44.9929228555385,NaN]",1038,-93.17327794,44.99294636,-93.17319994,44.99293936
835,"[-93.1732413092573,44.9929089691019;-93.1731633092573,44.9929159691019]","[-93.1732413092573,-93.1731633092573,-93.1731633092573,-93.1732413092573,-93.1732413092573,NaN]","[44.9929159691019,44.9929159691019,44.9929089691019,44.9929089691019,44.9929159691019,NaN]",1039,-93.17327794,44.99293936,-93.17319994,44.99293236
836,"[-93.1732404007505,44.9929018555385;-93.1731624007505,44.9929088555385]","[-93.1732404007505,-93.1731624007505,-93.1731624007505,-93.1732404007505,-93.1732404007505,NaN]","[44.9929088555385,44.9929088555385,44.9929018555385,44.9929018555385,44.9929088555385,NaN]",1040,-93.17327794,44.99293236,-93.17319994,44.99292536
837,"[-93.1732475552413,44.9928949691019;-93.1731695552413,44.9929019691019]","[-93.1732475552413,-93.1731695552413,-93.1731695552413,-93.1732475552413,-93.1732475552413,NaN]","[44.9929019691019,44.9929019691019,44.9928949691019,44.9928949691019,44.9929019691019,NaN]",1041,-93.17327794,44.99292536,-93.17319994,44.99291836
838,"[-93.1732475552413,44.9928878555385;-93.1731695552413,44.9928948555385]","[-93.1732475552413,-93.1731695552413,-93.1731695552413,-93.1732475552413,-93.1732475552413,NaN]","[44.9928948555385,44.9928948555385,44.9928878555385,44.9928878555385,44.9928948555385,NaN]",1042,-93.17327794,44.99291836,-93.17319994,44.99291136
839,"[-93.1732464196079,44.9928814233553;-93.1731684196079,44.9928884233553]","[-93.1732464196079,-93.1731684196079,-93.1731684196079,-93.1732464196079,-93.1732464196079,NaN]","[44.9928884233553,44.9928884233553,44.9928814233553,44.9928814233553,44.9928884233553,NaN]",1043,-93.17327794,44.99291136,-93.17319994,44.99290436
840,"[-93.1732435805242,44.9928744233553;-93.1731655805242,44.9928814233553]","[-93.1732435805242,-93.1731655805242,-93.1731655805242,-93.1732435805242,-93.1732435805242,NaN]","[44.9928814233553,44.9928814233553,44.9928744233553,44.9928744233553,44.9928814233553,NaN]",1044,-93.17327794,44.99290436,-93.17319994,44.99289736
841,"[-93.1732464196079,44.9928673097919;-93.1731684196079,44.9928743097919]","[-93.1732464196079,-93.1731684196079,-93.1731684196079,-93.1732464196079,-93.1732464196079,NaN]","[44.9928743097919,44.9928743097919,44.9928673097919,44.9928673097919,44.9928743097919,NaN]",1045,-93.17327794,44.99289736,-93.17319994,44.99289036
842,"[-93.1732460789178,44.9928605369186;-93.1731680789178,44.9928675369186]","[-93.1732460789178,-93.1731680789178,-93.1731680789178,-93.1732460789178,-93.1732460789178,NaN]","[44.9928675369186,44.9928675369186,44.9928605369186,44.9928605369186,44.9928675369186,NaN]",1046,-93.17327794,44.99289036,-93.17319994,44.99288336
843,"[-93.1732458517911,44.9928535369186;-93.1731678517911,44.9928605369186]","[-93.1732458517911,-93.1731678517911,-93.1731678517911,-93.1732458517911,-93.1732458517911,NaN]","[44.9928605369186,44.9928605369186,44.9928535369186,44.9928535369186,44.9928605369186,NaN]",1047,-93.17327794,44.99288336,-93.17319994,44.99287636
844,"[-93.1732400600605,44.9928464233553;-93.1731620600605,44.9928534233553]","[-93.1732400600605,-93.1731620600605,-93.1731620600605,-93.1732400600605,-93.1732400600605,NaN]","[44.9928534233553,44.9928534233553,44.9928464233553,44.9928464233553,44.9928534233553,NaN]",1048,-93.17327794,44.99287636,-93.17319994,44.99286936
845,"[-93.1732415363840,44.9928396504819;-93.1731635363840,44.9928466504819]","[-93.1732415363840,-93.1731635363840,-93.1731635363840,-93.1732415363840,-93.1732415363840,NaN]","[44.9928466504819,44.9928466504819,44.9928396504819,44.9928396504819,44.9928466504819,NaN]",1049,-93.17327794,44.99286936,-93.17319994,44.99286236
846,"[-93.1732446025943,44.9928327640453;-93.1731666025943,44.9928397640453]","[-93.1732446025943,-93.1731666025943,-93.1731666025943,-93.1732446025943,-93.1732446025943,NaN]","[44.9928397640453,44.9928397640453,44.9928327640453,44.9928327640453,44.9928397640453,NaN]",1050,-93.17327794,44.99286236,-93.17319994,44.99285536
847,"[-93.1732414228206,44.9928261047353;-93.1731634228206,44.9928331047353]","[-93.1732414228206,-93.1731634228206,-93.1731634228206,-93.1732414228206,-93.1732414228206,NaN]","[44.9928331047353,44.9928331047353,44.9928261047353,44.9928261047353,44.9928331047353,NaN]",1051,-93.17327794,44.99285536,-93.17319994,44.99284836
848,"[-93.1732389244270,44.9928188776086;-93.1731609244270,44.9928258776086]","[-93.1732389244270,-93.1731609244270,-93.1731609244270,-93.1732389244270,-93.1732389244270,NaN]","[44.9928258776086,44.9928258776086,44.9928188776086,44.9928188776086,44.9928258776086,NaN]",1052,-93.17327794,44.99284836,-93.17319994,44.99284136
849,"[-93.1732417635107,44.9928121047353;-93.1731637635107,44.9928191047353]","[-93.1732417635107,-93.1731637635107,-93.1731637635107,-93.1732417635107,-93.1732417635107,NaN]","[44.9928191047353,44.9928191047353,44.9928121047353,44.9928121047353,44.9928191047353,NaN]",1053,-93.17327794,44.99284136,-93.17319994,44.99283436
850,"[-93.1732458517911,44.9928051047353;-93.1731678517911,44.9928121047353]","[-93.1732458517911,-93.1731678517911,-93.1731678517911,-93.1732458517911,-93.1732458517911,NaN]","[44.9928121047353,44.9928121047353,44.9928051047353,44.9928051047353,44.9928121047353,NaN]",1054,-93.17327794,44.99283436,-93.17319994,44.99282736
851,"[-93.1732431262708,44.9927981047353;-93.1731651262708,44.9928051047353]","[-93.1732431262708,-93.1731651262708,-93.1731651262708,-93.1732431262708,-93.1732431262708,NaN]","[44.9928051047353,44.9928051047353,44.9927981047353,44.9927981047353,44.9928051047353,NaN]",1055,-93.17327794,44.99282736,-93.17319994,44.99282036
852,"[-93.1732416499473,44.9927908776086;-93.1731636499473,44.9927978776086]","[-93.1732416499473,-93.1731636499473,-93.1731636499473,-93.1732416499473,-93.1732416499473,NaN]","[44.9927978776086,44.9927978776086,44.9927908776086,44.9927908776086,44.9927978776086,NaN]",1056,-93.17327794,44.99282036,-93.17319994,44.99281336
853,"[-93.1732449432844,44.9927838776086;-93.1731669432844,44.9927908776086]","[-93.1732449432844,-93.1731669432844,-93.1731669432844,-93.1732449432844,-93.1732449432844,NaN]","[44.9927908776086,44.9927908776086,44.9927838776086,44.9927838776086,44.9927908776086,NaN]",1057,-93.17327794,44.99281336,-93.17319994,44.99280636
854,"[-93.1732446025943,44.9927768776086;-93.1731666025943,44.9927838776086]","[-93.1732446025943,-93.1731666025943,-93.1731666025943,-93.1732446025943,-93.1732446025943,NaN]","[44.9927838776086,44.9927838776086,44.9927768776086,44.9927768776086,44.9927838776086,NaN]",1058,-93.17327794,44.99280636,-93.17319994,44.99279936
855,"[-93.1732424448908,44.9927704454254;-93.1731644448907,44.9927774454254]","[-93.1732424448908,-93.1731644448907,-93.1731644448907,-93.1732424448908,-93.1732424448908,NaN]","[44.9927774454254,44.9927774454254,44.9927704454254,44.9927704454254,44.9927774454254,NaN]",1059,-93.17327794,44.99279936,-93.17319994,44.99279236
856,"[-93.1732421042007,44.9927632182987;-93.1731641042007,44.9927702182987]","[-93.1732421042007,-93.1731641042007,-93.1731641042007,-93.1732421042007,-93.1732421042007,NaN]","[44.9927702182987,44.9927702182987,44.9927632182987,44.9927632182987,44.9927702182987,NaN]",1060,-93.17327794,44.99279236,-93.17319994,44.99278536
857,"[-93.1732444890310,44.9927563318620;-93.1731664890310,44.9927633318620]","[-93.1732444890310,-93.1731664890310,-93.1731664890310,-93.1732444890310,-93.1732444890310,NaN]","[44.9927633318620,44.9927633318620,44.9927563318620,44.9927563318620,44.9927633318620,NaN]",1061,-93.17327794,44.99278536,-93.17319994,44.99277836
